94.36   0.078
94.37   0.064
94.38   0.101
94.39   0.074
94.39   0.074
94.40   0.071
94.41   0.092
94.42   0.091
94.43   0.091
94.44   0.060
94.45   0.051
94.45   0.042
94.46   0.044
94.47   0.047
94.48   0.061
94.49   0.071
94.50   0.059
94.51   0.064
94.52   0.063
94.52   0.043
94.53   0.039
94.54   0.056
94.55   0.058
94.56   0.059
94.57   0.077
94.58   0.058
94.58   0.058
94.59   0.062
94.60   0.053
94.61   0.054
94.62   0.069
94.63   0.049
94.64   0.021
94.64   0.039
94.65   0.048
94.66   0.040
94.67   0.039
94.68   0.023
94.69   0.046
94.70   0.058
94.71   0.076
94.71   0.055
94.72   0.058
94.73   0.050
94.74   0.083
94.75   0.083
94.76   0.110
94.77   0.121
94.77   0.057
94.78   0.041
94.79   0.063
94.80   0.075
94.81   0.096
94.82   0.103
94.83   0.115
94.84   0.090
94.84   0.073
94.85   0.062
94.86   0.078
94.87   0.093
94.88   0.078
94.89   0.102
94.90   0.068
94.90   0.082
94.91   0.078
94.92   0.074
94.93   0.040
94.94   0.070
94.95   0.046
94.96   0.069
94.96   0.091
94.97   0.074
94.98   0.077
94.99   0.061
95.00   0.094
95.01   0.085
95.02   0.072
95.03   0.077
95.03   0.104
95.04   0.087
95.05   0.072
95.06   0.103
95.07   0.092
95.08   0.091
95.09   0.074
95.09   0.109
95.10   0.113
95.11   0.078
95.12   0.057
95.13   0.116
95.14   0.097
95.15   0.060
95.15   0.125
95.16   0.102
95.17   0.101
95.18   0.069
95.19   0.065
95.20   0.078
95.21   0.077
95.22   0.086
95.22   0.048
95.23   0.042
95.24   0.020
95.25   0.031
95.26   0.044
95.27   0.033
95.28   0.044
95.28   0.059
95.29   0.061
95.30   0.034
95.31   0.044
95.32   0.043
95.33   0.066
95.34   0.051
95.34   0.050
95.35   0.084
95.36   0.063
95.37   0.069
95.38   0.078
95.39   0.081
95.40   0.108
95.41   0.080
95.41   0.074
95.42   0.069
95.43   0.037
95.44   0.064
95.45   0.099
95.46   0.093
95.47   0.092
95.47   0.078
95.48   0.082
95.49   0.116
95.50   0.133
95.51   0.111
95.52   0.113
95.53   0.113
95.53   0.109
95.54   0.106
95.55   0.081
95.56   0.086
95.57   0.054
95.58   0.085
95.59   0.120
95.60   0.090
95.60   0.077
95.61   0.067
95.62   0.091
95.63   0.114
95.64   0.092
95.65   0.115
95.66   0.119
95.66   0.132
95.67   0.148
95.68   0.079
95.69   0.101
95.70   0.090
95.71   0.101
95.72   0.099
95.73   0.147
95.73   0.127
95.74   0.097
95.75   0.117
95.76   0.116
95.77   0.099
95.78   0.054
95.79   0.092
95.79   0.095
95.80   0.122
95.81   0.160
95.82   0.137
95.83   0.119
95.84   0.103
95.85   0.096
95.85   0.137
95.86   0.090
95.87   0.082
95.88   0.094
95.89   0.121
95.90   0.141
95.91   0.102
95.92   0.063
95.92   0.102
95.93   0.048
95.94   0.063
95.95   0.050
95.96   0.075
95.97   0.065
95.98   0.062
